Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward, Context Size, Num Attempts, Parameters
315, 144.554802976, 18717.657479524612, 6340, 51166, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 0. 1. 2. 3. 0. 1. 3. 2. 0. 3.]
316, 145.045746765, 18742.185428857803, 6360, 51316, 0.0, 1567, 1, [1. 2. 3. 0. 2. 3. 0. 1. 3. 2. 1. 0. 3. 1. 0. 2.]
317, 145.528821717, 18833.380775928497, 6380, 51516, 0.1, 1567, 1, [1. 3. 1. 2. 2. 1. 0. 3. 2. 1. 0. 3. 3. 2. 1. 3.]
318, 146.003661358, 18856.700665950775, 6400, 51772, 0.2, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
319, 146.484410987, 18886.700649023056, 6420, 52021, 0.15, 1509, 1, [2. 3. 2. 1. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3.]
320, 146.950605045, 18951.155207157135, 6440, 52100, 0.1, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
321, 147.420002596, 18970.40804028511, 6460, 52292, 0.05, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
322, 147.895447118, 19002.896730184555, 6480, 52586, 0.1, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
323, 148.408169954, 19025.06344485283, 6500, 52699, 0.05, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
324, 148.879459098, 19075.078434228897, 6520, 52894, 0.0, 1380, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 2.]
325, 149.366948132, 19102.03081870079, 6540, 53091, 0.1, 1328, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
326, 149.847960621, 19151.089010238647, 6560, 53236, 0.0, 1380, 1, [1. 2. 1. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3.]
327, 150.331278374, 19264.062439918518, 6580, 53334, 0.0, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
328, 150.816612053, 19316.676691770554, 6600, 53618, 0.15, 1435, 1, [3. 1. 2. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 0.]
329, 151.28784121, 19335.177436828613, 6620, 53804, 0.0, 1435, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
330, 151.773570738, 19358.32555770874, 6640, 53931, 0.0, 1435, 1, [3. 2. 1. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
331, 152.236533142, 19406.373942375183, 6660, 54046, 0.05, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
332, 152.704855053, 19446.596277713776, 6680, 54166, 0.05, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
333, 153.178894978, 19503.46929550171, 6700, 54236, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
334, 153.701129477, 19622.81703209877, 6720, 54355, 0.05, 1380, 1, [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
335, 154.175818506, 19649.898945331573, 6740, 54642, 0.15, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
336, 154.665997725, 19675.402277708054, 6760, 54768, 0.0, 1380, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
337, 155.157815505, 19693.452605962753, 6780, 54997, 0.1, 1380, 1, [2. 3. 1. 0. 2. 3. 0. 1. 3. 2. 1. 3. 0. 2. 1. 3.]
338, 155.657592024, 19719.703288793564, 6800, 55139, 0.05, 1380, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
339, 156.143639426, 19741.248215675354, 6820, 55291, 0.0, 1380, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
340, 156.634066625, 19762.325554847717, 6840, 55460, 0.05, 1328, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 2.]
341, 157.129279754, 19792.63010597229, 6860, 55628, 0.1, 1328, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
342, 157.609074088, 19829.42811703682, 6880, 55915, 0.0, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
343, 158.083412415, 19861.808565855026, 6900, 56178, 0.05, 1328, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
344, 158.566518835, 19936.456006765366, 6920, 56293, 0.0, 1328, 1, [1. 3. 1. 0. 1. 1. 1. 0. 1. 3. 1. 2. 1. 3. 1. 3.]
345, 159.099453904, 19966.798458576202, 6940, 56403, 0.05, 1328, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 2.]
346, 159.596068624, 20166.516129255295, 6960, 56620, 0.05, 1328, 1, [2. 3. 1. 3. 1. 2. 3. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
347, 160.097544844, 20346.755538463593, 6980, 56729, 0.05, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
348, 160.587995161, 20371.188668966293, 7000, 56887, 0.0, 1435, 1, [3. 2. 1. 0. 3. 2. 1. 0. 3. 2. 1. 0. 3. 2. 1. 3.]
349, 161.082462157, 20562.045547008514, 7020, 57044, 0.05, 1509, 1, [2. 3. 1. 0. 2. 3. 1. 0. 2. 3. 1. 0. 2. 3. 1. 0.]
350, 161.568803431, 20582.142894268036, 7040, 57253, 0.0, 1509, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
351, 162.067961232, 20713.139950990677, 7060, 57361, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
352, 162.551005285, 20744.498030424118, 7080, 57485, 0.0, 1435, 1, [3. 2. 3. 0. 3. 2. 3. 0. 3. 2. 3. 0. 3. 2. 3. 3.]
353, 163.035120168, 20765.97095966339, 7100, 57609, 0.0, 1435, 1, [3. 2. 1. 3. 2. 3. 1. 3. 2. 1. 3. 2. 1. 3. 2. 3.]
354, 163.521212852, 20797.22686958313, 7120, 57828, 0.15, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
355, 164.036707642, 21002.10440015793, 7140, 58032, 0.05, 1435, 1, [1. 3. 3. 0. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
356, 164.522023261, 21027.617338895798, 7160, 58135, 0.05, 1435, 1, [1. 1. 2. 0. 1. 2. 0. 3. 1. 2. 3. 0. 1. 2. 3. 3.]
357, 165.016758503, 21052.09552717209, 7180, 58252, 0.0, 1435, 1, [3. 2. 3. 1. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3.]
358, 165.518053749, 21079.72483444214, 7200, 58400, 0.05, 1435, 1, [1. 3. 2. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 2. 3.]
359, 166.015239632, 21116.968974351883, 7220, 58510, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
360, 166.518773899, 21141.265520572662, 7240, 58614, 0.0, 1509, 1, [3. 2. 3. 1. 1. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
361, 167.004601091, 21167.45378088951, 7260, 58879, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
362, 167.500162608, 21315.180427074432, 7280, 59043, 0.0, 1509, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
363, 167.97838087, 21439.105449914932, 7300, 59138, 0.0, 1435, 1, [2. 2. 3. 0. 1. 3. 1. 0. 1. 3. 1. 0. 1. 3. 1. 0.]
364, 168.46368668, 21566.501029491425, 7320, 59352, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 2. 3. 2. 1. 3. 0.]
365, 168.949030769, 21704.061846017838, 7340, 59511, 0.0, 1380, 1, [2. 3. 3. 2. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3.]
366, 169.487259057, 21739.198302268982, 7360, 59669, 0.0, 1380, 1, [1. 3. 1. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2.]
367, 169.967285714, 21767.3884973526, 7380, 59753, 0.0, 1435, 1, [1. 2. 3. 0. 2. 1. 3. 2. 3. 1. 2. 0. 1. 3. 2. 1.]
368, 170.456547976, 21796.997541189194, 7400, 59911, 0.0, 1509, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
369, 170.958657968, 21955.698841810226, 7420, 60194, 0.2, 1509, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
370, 171.45607659, 21986.326276302338, 7440, 60305, 0.0, 1435, 1, [1. 2. 3. 0. 2. 1. 3. 2. 1. 3. 2. 0. 1. 3. 2. 3.]
371, 171.964203533, 22006.6366481781, 7460, 60476, 0.0, 1380, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
372, 172.472614996, 22148.830139636993, 7480, 60745, 0.05, 1380, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
373, 172.952712408, 22298.113573551178, 7500, 60825, 0.0, 1328, 1, [1. 1. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 3.]
374, 173.427614362, 22321.401043653488, 7520, 61005, 0.0, 1328, 1, [2. 3. 1. 0. 3. 2. 0. 1. 2. 3. 0. 2. 3. 1. 2. 3.]
375, 173.925326029, 22363.137373209, 7540, 61158, 0.1, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 2. 3.]
376, 174.402972164, 22392.978409290314, 7560, 61303, 0.2, 1380, 1, [1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 2.]
377, 174.929940301, 22423.51391029358, 7580, 61414, 0.0, 1435, 1, [1. 2. 3. 0. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2. 1. 3.]
378, 175.419322166, 22451.210213661194, 7600, 61567, 0.0, 1435, 1, [3. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
379, 175.916672486, 22500.071238279343, 7620, 61701, 0.0, 1435, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
380, 176.416487908, 22534.171911478043, 7640, 61871, 0.05, 1435, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
381, 176.912110903, 23274.209462165833, 7660, 61980, 0.05, 1380, 1, [1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 2.]
382, 177.423150133, 23298.259875774384, 7680, 62101, 0.0, 1380, 1, [1. 2. 3. 0. 2. 3. 1. 2. 3. 1. 2. 1. 3. 2. 1. 3.]
383, 177.924368231, 23319.837552070618, 7700, 62249, 0.0, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
384, 178.405503346, 23347.960166215897, 7720, 62360, 0.0, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
385, 178.893934805, 23372.526337862015, 7740, 62469, 0.0, 1380, 1, [3. 2. 3. 2. 1. 3. 1. 2. 1. 3. 1. 2. 1. 3. 1. 2.]
386, 179.375870563, 23399.42437505722, 7760, 62652, 0.15, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
387, 179.897029372, 23423.364463090897, 7780, 62809, 0.0, 1435, 1, [3. 2. 0. 1. 3. 0. 2. 3. 0. 1. 3. 2. 1. 0. 2. 1.]
388, 180.377022308, 23443.85930633545, 7800, 62967, 0.1, 1380, 1, [1. 2. 3. 1. 0. 3. 2. 1. 3. 2. 0. 1. 2. 3. 1. 3.]
389, 180.878962096, 23545.384839057922, 7820, 63109, 0.0, 1435, 1, [3. 2. 1. 0. 1. 3. 0. 2. 3. 1. 2. 3. 0. 1. 2. 3.]
390, 181.391290541, 23564.52941799164, 7840, 63279, 0.05, 1435, 1, [1. 3. 2. 0. 2. 3. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
391, 181.890301177, 23690.75641655922, 7860, 63436, 0.0, 1435, 1, [1. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 3.]
392, 182.404581626, 23725.424301862717, 7880, 63555, 0.05, 1509, 1, [3. 2. 1. 0. 3. 2. 1. 0. 3. 2. 1. 0. 3. 2. 1. 0.]
393, 182.913749837, 23746.78098011017, 7900, 63839, 0.1, 1509, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
394, 183.401918061, 23767.22959303856, 7920, 63980, 0.0, 1509, 1, [3. 2. 3. 1. 3. 2. 3. 0. 3. 2. 3. 1. 3. 2. 3. 0.]
395, 183.891040012, 23784.865634202957, 7940, 64193, 0.0, 1435, 1, [3. 1. 0. 2. 1. 3. 2. 0. 3. 1. 0. 2. 1. 3. 2. 0.]
396, 184.371964741, 23826.959986925125, 7960, 64308, 0.05, 1435, 1, [1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 2.]
397, 184.86678466, 24021.509984493256, 7980, 64505, 0.0, 1435, 1, [1. 3. 0. 2. 3. 1. 2. 0. 3. 1. 0. 2. 3. 1. 0. 2.]
398, 185.387518753, 24040.674349546432, 8000, 64844, 0.0, 1380, 1, [1. 3. 0. 2. 3. 1. 2. 0. 3. 1. 0. 2. 1. 3. 0. 2.]
399, 185.876542532, 24122.98198723793, 8020, 64937, 0.1, 1435, 1, [1. 1. 2. 2. 1. 2. 1. 2. 1. 2. 1. 2. 1. 2. 1. 3.]
400, 186.379915734, 24141.969952344894, 8040, 65124, 0.05, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
401, 186.88968159, 24270.848273277283, 8060, 65214, 0.0, 1435, 1, [2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 3.]
402, 187.39417173, 24293.313515663147, 8080, 65295, 0.05, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
403, 187.88428845800001, 24345.501880168915, 8100, 65455, 0.3, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
404, 188.395633458, 24374.73047852516, 8120, 65637, 0.0, 1509, 1, [3. 2. 1. 2. 1. 3. 2. 3. 2. 1. 3. 2. 1. 3. 2. 3.]
405, 188.883925231, 24399.455177783966, 8140, 65778, 0.0, 1435, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
406, 189.38088372, 24435.893241405487, 8160, 65996, 0.2, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
407, 189.874433221, 24546.116312980652, 8180, 66208, 0.15, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
408, 190.395209341, 24566.82170176506, 8200, 66335, 0.0, 1380, 1, [1. 2. 3. 3. 1. 2. 3. 3. 1. 2. 3. 3. 1. 2. 3. 3.]
409, 190.897675973, 24605.688852071762, 8220, 66540, 0.0, 1380, 1, [3. 2. 3. 1. 0. 3. 2. 0. 3. 1. 2. 0. 1. 3. 2. 3.]
410, 191.396799008, 24644.431124687195, 8240, 66681, 0.15, 1380, 1, [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 3.]
411, 191.854961414, 24696.005431175232, 8260, 66849, 0.1, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
412, 192.318585492, 24717.705772161484, 8280, 67218, 0.15, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
413, 192.777046565, 24741.370497703552, 8300, 67351, 0.0, 1567, 1, [3. 2. 3. 1. 0. 2. 3. 1. 2. 3. 1. 0. 3. 2. 1. 3.]
414, 193.234099367, 24857.54308795929, 8320, 67604, 0.2, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
415, 193.694676263, 24926.27250933647, 8340, 67809, 0.05, 1435, 1, [1. 3. 2. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1. 2. 3.]
416, 194.135380723, 24963.99876141548, 8360, 67976, 0.0, 1380, 1, [3. 2. 0. 1. 2. 3. 0. 3. 1. 2. 3. 0. 2. 1. 3. 2.]
417, 194.585607163, 25002.795624256134, 8380, 68224, 0.0, 1435, 1, [2. 3. 2. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
418, 195.032160641, 25029.570519685745, 8400, 68391, 0.0, 1509, 1, [3. 2. 0. 1. 1. 3. 2. 0. 1. 2. 3. 1. 2. 0. 3. 2.]
419, 195.517717428, 25055.898538827896, 8420, 68487, 0.0, 1509, 1, [1. 2. 3. 1. 3. 2. 0. 1. 0. 3. 1. 0. 3. 2. 1. 3.]
420, 195.964204711, 25210.494462251663, 8440, 68576, 0.0, 1567, 1, [1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0.]
421, 196.426795731, 25237.81788444519, 8460, 68743, 0.0, 1567, 1, [3. 2. 0. 1. 2. 3. 0. 3. 1. 2. 3. 1. 2. 0. 3. 2.]
422, 196.882088391, 25293.818932533264, 8480, 68850, 0.1, 1509, 1, [1. 2. 3. 0. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3.]
423, 197.348657107, 25335.011025428772, 8500, 69079, 0.0, 1509, 1, [1. 3. 1. 0. 1. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2. 3.]
424, 197.810989869, 25356.361662626266, 8520, 69200, 0.05, 1509, 1, [1. 2. 3. 0. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3.]
425, 198.273988047, 25485.78166127205, 8540, 69378, 0.05, 1509, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
426, 198.742400669, 25535.207606315613, 8560, 69487, 0.05, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
427, 199.19046314, 25552.18457889557, 8580, 69672, 0.0, 1509, 1, [3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3.]
428, 199.643984834, 25576.358845233917, 8600, 69742, 0.0, 1567, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 1.]
429, 200.094181934, 25606.173226118088, 8620, 69848, 0.0, 1567, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
430, 200.54342498, 25671.375117063522, 8640, 70033, 0.0, 1567, 1, [1. 1. 1. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 3.]
431, 201.036553672, 25715.54518175125, 8660, 70349, 0.15, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
432, 201.494717654, 25742.24378299713, 8680, 70473, 0.0, 1567, 1, [3. 2. 1. 2. 1. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 3.]
433, 201.955260933, 25764.330374479294, 8700, 70629, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
434, 202.412914933, 25802.21203827858, 8720, 70726, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 2. 3. 1. 2. 3. 1. 2. 3. 2. 3.]
435, 202.874872848, 25837.942926883698, 8740, 70860, 0.1, 1435, 1, [1. 2. 3. 1. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
436, 203.332595519, 25985.057527303696, 8760, 71151, 0.0, 1435, 1, [1. 3. 1. 3. 3. 1. 1. 3. 3. 1. 1. 3. 3. 1. 1. 0.]
437, 203.79156441, 26015.34469294548, 8780, 71331, 0.0, 1509, 1, [1. 2. 3. 1. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
438, 204.243920658, 26036.25729727745, 8800, 71586, 0.05, 1509, 1, [1. 3. 1. 3. 3. 1. 1. 3. 3. 1. 1. 3. 3. 1. 3. 1.]
439, 204.696640046, 26055.935354948044, 8820, 71718, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 2. 3. 1. 2. 3. 1. 2. 3. 2. 3.]
440, 205.143335173, 26172.504016637802, 8840, 71893, 0.05, 1509, 1, [1. 3. 2. 1. 1. 3. 2. 1. 3. 2. 1. 3. 2. 1. 3. 2.]
441, 205.58687458, 26198.623235225677, 8860, 72074, 0.0, 1567, 1, [3. 1. 3. 2. 3. 0. 1. 3. 1. 2. 1. 0. 3. 1. 3. 2.]
442, 206.03155212, 26375.79042696953, 8880, 72196, 0.0, 1567, 1, [2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3.]
443, 206.513190864, 26415.16628217697, 8900, 72363, 0.0, 1567, 1, [1. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 3. 3. 3. 3.]
444, 206.964536782, 26442.380182743073, 8920, 72494, 0.0, 1567, 1, [1. 2. 3. 1. 2. 3. 2. 3. 1. 2. 3. 1. 2. 3. 2. 3.]
445, 207.426911613, 26571.613842964172, 8940, 72647, 0.05, 1567, 1, [1. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1. 2. 3. 2. 1.]
446, 207.891752084, 26597.32425761223, 8960, 72831, 0.05, 1567, 1, [2. 3. 2. 3. 2. 0. 1. 3. 2. 3. 1. 0. 3. 1. 3. 3.]
447, 208.359480197, 26621.697316646576, 8980, 73073, 0.15, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
448, 208.820811881, 26640.549312353134, 9000, 73261, 0.0, 1567, 1, [1. 3. 1. 3. 2. 3. 1. 3. 2. 3. 3. 1. 2. 3. 2. 3.]
449, 209.279459405, 26659.55420279503, 9020, 73529, 0.1, 1509, 1, [2. 3. 1. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 2. 3. 1.]
450, 209.743834076, 26818.051424980164, 9040, 73678, 0.05, 1509, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
451, 210.189897514, 26841.598040819168, 9060, 73850, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
452, 210.633424975, 26872.79623556137, 9080, 74039, 0.0, 1509, 1, [1. 2. 3. 3. 1. 2. 3. 3. 1. 2. 3. 3. 1. 2. 3. 3.]
453, 211.082613306, 26894.09584212303, 9100, 74356, 0.05, 1509, 1, [1. 3. 2. 3. 2. 1. 3. 2. 3. 1. 2. 3. 2. 1. 3. 2.]
454, 211.531951955, 26994.02024626732, 9120, 74485, 0.05, 1509, 1, [1. 1. 1. 2. 1. 1. 2. 1. 1. 2. 1. 1. 3. 3. 3. 3.]
455, 212.026174281, 27159.613216876984, 9140, 75145, 0.0, 1509, 1, [3. 3. 3. 0. 3. 3. 3. 0. 3. 3. 3. 0. 3. 3. 3. 0.]
456, 212.475565504, 27180.9840362072, 9160, 75385, 0.05, 1509, 1, [1. 2. 3. 3. 2. 1. 3. 2. 3. 1. 2. 3. 2. 1. 3. 2.]
457, 212.941660235, 27212.711128234863, 9180, 75527, 0.2, 1567, 1, [1. 2. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
458, 213.402335555, 27229.57509112358, 9200, 75749, 0.0, 1567, 1, [1. 2. 3. 3. 2. 1. 3. 2. 3. 1. 2. 3. 2. 1. 3. 3.]
459, 213.856163824, 27257.414701461792, 9220, 75977, 0.2, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
460, 214.331647255, 27327.799851179123, 9240, 76166, 0.0, 1567, 1, [1. 2. 3. 3. 2. 1. 3. 2. 3. 1. 2. 3. 2. 1. 3. 3.]
461, 214.795095871, 27351.66879248619, 9260, 76293, 0.0, 1509, 1, [1. 2. 3. 3. 2. 1. 3. 2. 3. 1. 2. 3. 2. 1. 3. 3.]
462, 215.266615881, 27372.65386199951, 9280, 76411, 0.1, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
463, 215.708857399, 27404.968218564987, 9300, 76554, 0.05, 1380, 1, [1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
464, 216.152886241, 27425.979827165604, 9320, 76760, 0.0, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
465, 216.594860268, 27445.593640327454, 9340, 76974, 0.05, 1509, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
466, 217.04247364, 27464.264261722565, 9360, 77240, 0.1, 1509, 1, [2. 3. 2. 3. 2. 1. 2. 3. 2. 3. 2. 3. 1. 0. 3. 3.]
467, 217.535126489, 27501.79033446312, 9380, 77452, 0.05, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
468, 217.981724091, 27516.300173282623, 9400, 77598, 0.0, 1435, 1, [3. 2. 0. 1. 3. 2. 0. 1. 3. 2. 0. 1. 3. 2. 0. 1.]
469, 218.438082981, 27657.54266142845, 9420, 77735, 0.0, 1380, 1, [1. 1. 3. 2. 1. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 3.]
470, 218.90026291, 27783.44770884514, 9440, 77858, 0.0, 1463, 2, [1. 1. 1. 3. 1. 1. 1. 3. 1. 1. 1. 3. 1. 1. 1. 3.]
471, 219.370633685, 27899.242943286896, 9460, 78023, 0.1, 1509, 1, [1. 3. 1. 3. 2. 1. 3. 2. 3. 1. 2. 3. 3. 2. 3. 3.]
472, 219.848087632, 28066.412956237793, 9480, 80023, 0.0, 1509, 1, [3. 3. 3. 3. 2. 2. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3.]
